0.000066000 192.168.1.11:8080 192.168.1.2:37063 0 0x1187eaa2 0x1187eaa2 10 0 14624 176
2.172110778 192.168.1.11:8080 192.168.1.2:37063 0 0x11883096 0x1187f56a 11 0 22560 176
2.196108529 192.168.1.11:8080 192.168.1.2:37063 0 0x1188418e 0x1187fff7 12 0 28352 177
2.220119258 192.168.1.11:8080 192.168.1.2:37063 0 0x11885286 0x11880b47 13 0 34144 179
2.240110702 192.168.1.11:8080 192.168.1.2:37063 0 0x1188637e 0x118815d4 14 0 39936 181
2.876118808 192.168.1.11:8080 192.168.1.2:37063 0 0x1188716a 0x11882061 15 0 45728 184
2.900116068 192.168.1.11:8080 192.168.1.2:37063 0 0x11888262 0x11882bb1 16 0 51520 184
2.924115976 192.168.1.11:8080 192.168.1.2:37063 0 0x1188935a 0x1188363e 17 0 57312 184
2.948117143 192.168.1.11:8080 192.168.1.2:37063 0 0x1188a452 0x1188418e 18 0 63104 185
2.972109929 192.168.1.11:8080 192.168.1.2:37063 0 0x1188b54a 0x11884cde 19 0 64096 185
2.996111443 192.168.1.11:8080 192.168.1.2:37063 0 0x1188c273 0x1188582e 20 0 64096 186
3.024106132 192.168.1.11:8080 192.168.1.2:37063 0 0x1188d36b 0x1188637e 21 0 64096 187
3.064090131 192.168.1.11:8080 192.168.1.2:37063 0 0x1188e463 0x11886ece 22 0 64096 188
3.604098048 192.168.1.11:8080 192.168.1.2:37063 0 0x1188efb3 0x1188716a 23 0 64096 191
3.632110689 192.168.1.11:8080 192.168.1.2:37063 0 0x118900ab 0x11887cba 24 0 66400 190
3.656111082 192.168.1.11:8080 192.168.1.2:37063 0 0x118911a3 0x1188880a 25 0 66400 189
3.680095627 192.168.1.11:8080 192.168.1.2:37063 0 0x1189229b 0x1188935a 26 0 66400 189
3.704112790 192.168.1.11:8080 192.168.1.2:37063 0 0x11893393 0x11889eaa 27 0 66400 189
3.728116538 192.168.1.11:8080 192.168.1.2:37063 0 0x1189448b 0x1188a9fa 28 0 66400 190
3.752106183 192.168.1.11:8080 192.168.1.2:37063 0 0x11895583 0x1188b54a 29 0 66400 191
3.756065907 192.168.1.11:8080 192.168.1.2:37063 0 0x1189667b 0x1188c09a 30 0 66400 191
3.784094120 192.168.1.11:8080 192.168.1.2:37063 0 0x118971cb 0x1188c273 31 0 66400 192
3.808092911 192.168.1.11:8080 192.168.1.2:37063 0 0x118982c3 0x1188cdc3 32 0 66400 193
3.832088492 192.168.1.11:8080 192.168.1.2:37063 0 0x118993bb 0x1188d913 33 32 66400 194
4.492094909 192.168.1.11:8080 192.168.1.2:37063 0 0x1189f98b 0x1189393b 34 32 82976 191
5.088105334 192.168.1.11:8080 192.168.1.2:37063 0 0x118a7ba3 0x1189b5ab 35 32 82976 202
5.304092438 192.168.1.11:8080 192.168.1.2:37063 0 0x118ae71b 0x118a1b7b 36 32 82976 190
5.436297094 192.168.1.11:8080 192.168.1.2:37063 0 0x118b30a3 0x118a5f5b 37 32 114848 184
5.840115700 192.168.1.11:8080 192.168.1.2:37063 0 0x118b5de3 0x118a86f3 38 32 135104 183
5.996099923 192.168.1.11:8080 192.168.1.2:37063 0 0x118ba76b 0x118acad3 39 32 138080 184
6.116106662 192.168.1.11:8080 192.168.1.2:37063 0 0x118be5a3 0x118b0363 40 32 138080 186
6.528108560 192.168.1.11:8080 192.168.1.2:37063 0 0x118c2f2b 0x118b4743 41 32 138080 188
6.604296115 192.168.1.11:8080 192.168.1.2:37063 0 0x118c56c3 0x118b6933 42 32 138080 186
6.676098541 192.168.1.11:8080 192.168.1.2:37063 0 0x118c7e5b 0x118b8b23 43 32 138080 185
6.752102272 192.168.1.11:8080 192.168.1.2:37063 0 0x118ca5f3 0x118bad13 44 33 138080 185
6.824028457 192.168.1.11:8080 192.168.1.2:37063 0 0x118ccd8b 0x118bcf03 45 33 138080 186
6.896101662 192.168.1.11:8080 192.168.1.2:37063 0 0x118cf523 0x118bf0f3 46 34 138080 187
6.968306372 192.168.1.11:8080 192.168.1.2:37063 0 0x118d1cbb 0x118c12e3 47 34 138080 188
7.256316741 192.168.1.11:8080 192.168.1.2:37063 0 0x118d3903 0x118c2983 48 36 138080 187
7.308293604 192.168.1.11:8080 192.168.1.2:37063 0 0x118d554b 0x118c4023 49 36 138080 187
7.356126991 192.168.1.11:8080 192.168.1.2:37063 0 0x118d7193 0x118c56c3 50 37 138080 188
7.404125761 192.168.1.11:8080 192.168.1.2:37063 0 0x118d8ddb 0x118c6d63 51 37 138080 188
7.452006850 192.168.1.11:8080 192.168.1.2:37063 0 0x118daa23 0x118c8403 52 39 138080 189
7.524010064 192.168.1.11:8080 192.168.1.2:37063 0 0x118dd1bb 0x118ca5f3 53 39 138080 190
7.572005350 192.168.1.11:8080 192.168.1.2:37063 0 0x118dee03 0x118cbc93 54 40 138080 191
7.624003577 192.168.1.11:8080 192.168.1.2:37063 0 0x118e0a4b 0x118cd333 55 40 138080 192
7.672096984 192.168.1.11:8080 192.168.1.2:37063 0 0x118e24cf 0x118ce9d3 56 42 138080 194
7.744300581 192.168.1.11:8080 192.168.1.2:37063 0 0x118e4c67 0x118d0bc3 57 42 138080 196
7.816305408 192.168.1.11:8080 192.168.1.2:37063 0 0x118e68af 0x118d2263 58 43 138080 198
7.984093712 192.168.1.11:8080 192.168.1.2:37063 0 0x118e7f4f 0x118d335b 59 43 138080 197
8.032091787 192.168.1.11:8080 192.168.1.2:37063 0 0x118e9b97 0x118d49fb 60 45 138080 195
8.084308903 192.168.1.11:8080 192.168.1.2:37063 0 0x118eb7df 0x118d609b 61 45 138080 193
8.132112750 192.168.1.11:8080 192.168.1.2:37063 0 0x118ed427 0x118d773b 62 46 138080 193
8.180120112 192.168.1.11:8080 192.168.1.2:37063 0 0x118ef06f 0x118d8ddb 63 46 138080 193
